business_id,review_count,stars,name,address,neighborhood,city,state,postal_code,cuisine_type,price,phone ,parking,wifi,payment,restaurant_number
mAK6DD0pEOOdQzj08gWW5g,36,4,AutoZone,9336 W Sahara Ave,Westside,Las Vegas,NV,89117,burgers,,,,,,
ZPVhjltJcQ-YnaoV-h-FeA,44,4,Arpino Trattoria,1910 Cochran Rd,,Pittsburgh,PA,15220,burgers,,,,,,
PFmB_iraAbTN9XMka7soqQ,109,5,Bella Smiles,"6040 S Rainbow Blvd, Ste B2",Spring Valley,Las Vegas,NV,89118,burgers,,,,,,
gc5oiK75fSUwmKeSYKItHg,4,4,korean Cosmetics,1837B Sainte-Catherine W,Ville-Marie,Montr姓al,QC,H3H 1M2,burgers,,,,,,
XuLXX5B5W1P-iNpgXmqmjQ,6,2,Subway,14175 W indian School Rd,,Goodyear,AZ,85338,burgers,,,,,,
SRg6VOJLidr8Pw-ImaalQg,13,4,Freshii Rutherford Marketplace,9360 Bathurst Street,,Vaughan,ON,L6A 1S2,burgers,,,,,,
-K4gAv8_vjx8-2BxkVeRkA,5,3.5,Baby Cakes,4145 Erie St,,Willoughby,OH,44094,burgers,,,,,,
SvZLDxSmvjmyVJ1aWE7YyA,6,3.5,Studio 2.0 Ink,11426 N Cave Creek Rd,,Phoenix,AZ,85020,burgers,,,,,,
I891YJPgiL7lENaEz8sdqw,8,4.5,Little Italy,8 Stephen's Brae,,Inverness,HLD,IV2 3JN,burgers,,,,,,
KTai0Sc45p4A-j2RYoDnHQ,15,4,Buzz Buzz Pizza,822 Wilson Avenue,,North York,ON,M3K 1E5,burgers,,,,,,
_H2WDe7geFWVqUyWxMfQ3w,14,1,Prestige Portraits,6185 Harrison Dr,Southeast,Las Vegas,NV,89102,burgers,,,,,,
KRFlBY5XDVhDmMlv-Gg-5A,20,2,Armor Pest Defense,2979 W Fairmount Ave,,Phoenix,AZ,85017,burgers,,,,,,
vqcZ3XyAJix1xYjG_vXBzg,10,5,Juicy Vapes,2609 W Bethany Home Rd,,Phoenix,AZ,85017,burgers,,,,,,
sIZm6SbTVueFfswzo-a0hg,29,3.5,Mariachi,7 Victoria Street,Old Town,Edinburgh,EDH,EH1 2HE,burgers,,,,,,
81sJG9LJ9ahscSNBUYYUGw,7,2,New P2K salon,"5115 Spring Mountain Rd, Ste113",Chinatown,Las Vegas,NV,89146,burgers,,,,,,
WogsxjRhg-HptXIPGkWMfw,48,4,Murrhardter Hof Burhan,Wilhelmsplatz 6,,Stuttgart,BW,70182,burgers,,,,,,
kLw_FmSiEqYH-MtFhDIUFQ,132,3.5,Big Daddy's Bourbon Street Bistro & Oyster Bar,212 King Street W,Entertainment District,Toronto,ON,M5H 1K5,burgers,,,,,,
0-aPEeNc2zVb5Gp-i7Ckqg,4,5,Buddy's Muffler & Exhaust,1509 Hickory Grove Rd,,Gastonia,NC,28056,burgers,,,,,,
d3RFfYs1T1MHgG6nqKmaJg,3,3.5,AZ CUSTOM COATINGS,"5869 S Kyrene Rd, Ste 3",,Tempe,AZ,85283,burgers,,,,,,
71YhxOJlTEch0q5gmjKfHw,5,4,1 For the Road,10974 Perry Hwy,,Wexford,PA,15090,burgers,,,,,,
uYYXLcDNQhgUIQcfauaKrw,12,3,Chub's Place,810 Ingomar Rd,,Wexford,PA,15090,burgers,,,,,,
fo3PlEufPJ5rSocxmFhJNg,25,2,Centurion Management Services,"2920 N Green Valley Pkwy, Bldg 2, Ste 218",,Henderson,NV,89014,burgers,,,,,,
CpYoXlf-VXw_XAnQ8TvZlw,20,2.5,The Home Depot,4848 N 43rd Ave,,Phoenix,AZ,85031,burgers,,,,,,
KXl2k4LkrmnHRTTAY-TVDQ,41,3.5,Bombay Chopsticks,"Sandalwood Mall, 30 Bristol Road E, Unit 3",,Mississauga,ON,L4Z 3K8,burgers,,,,,,
Z-CMW6gQNoxn23MrwuaZFw,4,3,Empire Customs,116 Fort York Blvd,City Place,Toronto,ON,M5V 4A6,burgers,,,,,,
Er8lBoKdYofhheu0Di93fw,5,4,MainSha Restaurant,1669 Saint Clair Avenue W,,Toronto,ON,M6N 1H9,burgers,,,,,,
QF2PiWKycO2ZAb5FidqtlQ,3,2,Ripple Management,3801 Regent St,Radio Park,Madison,WI,53705,burgers,,,,,,
fm6egIdG0mvZuZS2zlDNhQ,5,5,Affordable Auto Repair,1901 W Granada Rd,,Phoenix,AZ,85009,burgers,,,,,,
36fT4dcKGI2JsqI6K6OSyw,9,3,Cardiac Solutions,"13128 N 94th Dr, Ste 100",,Peoria,AZ,85381,burgers,,,,,,
sxRQAsFrFU85BJShRorC-w,5,4.5,AZ's Best Locksmith,,,Phoenix,AZ,85008,burgers,,,,,,
zBNlxw12UCQvR067HnSZDQ,25,4.5,Twisted Tree Health,"5040 E Shea Blvd, Ste 272",,Phoenix,AZ,85028,burgers,,,,,,
feVbzLOql6yzxicCAuPAUg,3,5,"Joseph Garner, L.Ac",,,Phoenix,AZ,85006,burgers,,,,,,
7emvi57F8xWCDDADWSUKLg,8,5,Modern Furniture Studio,1887 Scott Futrell Dr,,Charlotte,NC,28208,burgers,,,,,,
e-H6-qd340BwYTnlntYyJg,8,3,Karma and Luck at the Grand Canal Shoppes,3377 S Las Vegas Blvd,Chinatown,Las Vegas,NV,89109,burgers,,,,,,
y9cMrm4_ZSsbH00NATButQ,5,4.5,Chickenland,3405 Glen Erin Drive,Erin Mills,Mississauga,ON,L5L 3S2,burgers,,,,,,
Ek4ZVbzF6vJkgqfK-576wA,36,4,Veritas,3370 St Rose Pkwy,Southeast,Henderson,NV,89052,burgers,,,,,,
cg-lsWvYnay7vIoob5Rq6w,18,4.5,Mex Mufflers & Brakes,960 S Park St,Bay Creek,Madison,WI,53715,burgers,,,,,,
lXcxSdPa2m__LqhsaL9t9A,9,3.5,Firehouse Subs,9209 Mentor Ave,,Mentor,OH,44060,burgers,,,,,,
D1N1UAK-oWFy62NDclUf4Q,3,4,Grbach Bruce D DDS,9203 Mentor Ave,,Mentor,OH,44060,burgers,,,,,,
uokO-QRhipSBipIxWDRlTQ,7,5,Pure Barre - Lake Norman Birkdale,"16815 Cranlyn Rd, Ste A",,Huntersville,NC,28078,burgers,,,,,,
8Rdz0VPY8CuT2GQZ7ho2sw,11,4.5,Sushi Hoshimi,6573 Somerled,Notre-Dame-de-Gr世ce,Montr姓al,QC,H4V 1S9,burgers,,,,,,
DAMTCTsSeACXbkSABkhZqQ,51,3.5,Alto Restaurant,3462 Avenue du Parc,Plateau-Mont-Royal,Montr姓al,QC,H2X 2H5,burgers,,,,,,
Pawavw9U8rjxWVPU-RB7LA,22,3.5,Richie Chan's chinese Restaurant,13181 Cedar Rd,,Cleveland,OH,44118,burgers,,,,,,
wCRMScBQJY8zES16j0Hn6Q,7,3.5,"Unity One, Inc",9165 South Jones Blvd,Southwest,Las Vegas,NV,89139,burgers,,,,,,
0e-j5VcEn54EZT-FKCUZdw,8,4.5,Sushi Osaka,5084 Dundas Street W,Etobicoke,Toronto,ON,M9A 1C2,burgers,,,,,,
Wc5uwZnd_U64B9-CQhjcRQ,22,4,Thrift DLux,"4602 Sunset Rd, Unit A",,Henderson,NV,89014,burgers,,,,,,
n5Bu0WBhCiQ5umCE5EzSjg,42,3,Mercedes-Benz of Arrowhead,9260 W Bell Rd,,Peoria,AZ,85382,burgers,,,,,,
zcWit_aSGR5wiunYB_Zapw,7,4,Second Cup,518 Eglinton Avenue W,,Toronto,ON,M5N 1A5,burgers,,,,,,
aP2Ma-Wx2lydppntCGhNSg,201,3.5,Gecko Grill,4341 E Baseline Rd,,Gilbert,AZ,85234,burgers,,,,,,
rjGL3G1dBQfkrQJgitMCaw,4,5,The Globe Deli,23 Bernard Street,Leith,Edinburgh,EDH,EH6 6PW,burgers,,,,,,
XXcENxZvgy_DvuCVwC1vQQ,6,5,Concrete Accessories,3500 Meade Ave,Westside,Las Vegas,NV,89102,burgers,,,,,,
RzVHK8Jfcy8RvXjn_z3OBw,4,4,Romeo's Pizza,134 E Aurora Rd,,Northfield,OH,44067,burgers,,,,,,
BCzZbgOjJFexYbGfSd6UZg,3,2.5,T & D Steak-burger,701 Rossland Road E,,Whitby,ON,L1N 8Y9,burgers,,,,,,
s2S_vzdoFtYfsdsUZXRUbg,8,4.5,House of Africa,1215 Thomas Ave,,Charlotte,NC,28205,burgers,,,,,,
8pYwfZNZc_6W1l_K6c-HfA,8,4.5,Village Ski and Snowboard,25401 Lorain Rd,,North Olmsted,OH,44070,burgers,,,,,,
t0m7T6w08rz-xMWxEPYx4w,3,2.5,LensCrafters,4690 Midway Mall,,Elyria,OH,44035,burgers,,,,,,
UXUMRPkaW22aNV5C7e4Uvw,29,5,Welch Dentistry,"10420 S Decatur Blvd, Ste 110",Southwest,Las Vegas,NV,89141,burgers,,,,,,
TeYdiBSLV_z2TXMfWtGncg,6,3.5,"Zahid Hamid,MD","2600 S Rainbow Blvd, Ste 108",Westside,Las Vegas,NV,89146,burgers,,,,,,
sQtuhDHk4RhA2lJwOxY8hQ,3,2,Sushi Shop,7200 Bd Du Quartier,Brossard,Brossard,QC,J4Y 0A5,burgers,,,,,,
TMd34pqWXg89EYhHoElj8w,10,3.5,The UPS Store,"2935 S Fish Hatchery Rd, Ste 3",,Fitchburg,WI,53711,burgers,,,,,,
FTlDoGvZ2KFdjDKxvHA8cg,8,1.5,Skinny Me Chocolate,"8902 E V神a Linda, Ste 110",,Scottsdale,AZ,85258,burgers,,,,,,
Ld62zKGvw2j_N7j6gphJqQ,3,3,Coach,"2502 E Camelback Rd, Ste 179",,Phoenix,AZ,85016,burgers,,,,,,
g6ezOwLIRXGzWVbyTZL_DA,21,4,Catalina Sports Bar & Grill,2939 N 16th St,,Phoenix,AZ,85016,burgers,,,,,,
_IeVVmUIO8R3_nS-88A9AA,6,4.5,Island Spice,363 Pitfield Road,Scarborough,Scarborough,ON,M1S 3E5,burgers,,,,,,
er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,3723 Monroe Rd,Elizabeth,Charlotte,NC,28205,burgers,,,,,,
2bGCupC5mfHmEaor4pZaqg,3,4.5,Clean Machine,,,Cleveland,OH,44130,burgers,,,,,,
nDmiX5v02FN0Gfam5RZ4vQ,40,3.5,Cineplex Cinemas,3555 Highway 7,,Vaughan,ON,L4L 9H4,burgers,,,,,,
vPO6DqPOBL5faHKYFNrRfA,3,5,Red Rock Window Tinting,"11700 W Charleston, Ste 170-488",Summerlin,Las Vegas,NV,89135,burgers,,,,,,
Gcv-LPo8EF_9EDBWt_4XmA,37,4,Friendly Hobbies,3616 N Rancho Dr,Northwest,Las Vegas,NV,89130,burgers,,,,,,
W36mJ8QSukCWWOydEZ5DxQ,6,3,Greenwin Smoke & Postal Outlet,345 Bloor Street E,,Toronto,ON,M4W 3J6,burgers,,,,,,
TeUlBlNYodKBtcL-zc-4pA,5,4.5,Amuse-Bouche Restaurant,96 Tecumseth St,Niagara,Toronto,ON,M6J 2H1,burgers,,,,,,
s0Mcdhe53H3HBq0s5DXM6w,4,1,Living Furniture,1149 Kennedy Road,Scarborough,Scarborough,ON,M1P 2K8,burgers,,,,,,
HViavQl5g5XCyAdRiykX6A,3,1.5,Petco,6859 Pearl Rd,,Middleburg Heights,OH,44130,burgers,,,,,,
1zbleOExOpyEA525GbRyqA,35,2.5,The Fox & Fiddle,535 Danforth Ave,Greektown,Toronto,ON,M4K 1P7,burgers,,,,,,
VAfgvEz3--36TiZMH8ZIIQ,4,5,Alcohol Educational Services,"4710 W Dewey Dr, Ste 102",,Las Vegas,NV,89118,burgers,,,,,,
EMOm1OaQ8W1ptTGpwQa-JQ,13,4.5,CIA Customs,"5580 S Decatur Blvd, Ste 109",,Las Vegas,NV,89118,burgers,,,,,,
z_h0kBcW9-c2084w_LguAQ,9,3,Al Phillips the Cleaner,3250 W Ali Baba Ln,,Las Vegas,NV,89118,burgers,,,,,,
wnUayfTIBc_E9gNTylptTw,34,1,Film Monkey,3565 Las Vegas Blvd S,The Strip,Las Vegas,NV,89109,burgers,,,,,,
Uyh4JZ0T3nbpBWzm1xrABw,66,3.5,Smoke Bourbon Bar-B-Q House,291 Harbord Street,Palmerston,Toronto,ON,M6G 1G5,burgers,,,,,,
JI43hSF4G-MIAp1pq0G0GA,21,3.5,Organic Nail Bar,26 Bathurst Street,,Toronto,ON,M5V 0C6,burgers,,,,,,
B_1a5USetprLbpGjQTxh_g,15,4.5,JB Cleaner & Tailor,518 Pape Avenue,Riverdale,Toronto,ON,M4K 3R2,burgers,,,,,,
F-ZpQbPluGcVmcI3jM_TfQ,22,1.5,First Choice Communications,"638 W Broadway Rd, Ste 306",,Mesa,AZ,85210,burgers,,,,,,
tnTJBGbanIUQvbxHlywR-g,9,3.5,Autospa of Arizona,60 W Baseline Rd,,Mesa,AZ,85210,burgers,,,,,,
07h3mGtTovPJE660nX6E-A,11,2,Mood,1 Greenside Place,New Town,Edinburgh,EDH,EH1 3AA,burgers,,,,,,
o-0Nen1h78jiWZF_Aq_Jmg,3,3.5,Toronto Distillery,"90 Cawthra Avenue, Suite 100",The Junction,Toronto,ON,M6N 3C7,burgers,,,,,,
mUk-0jToBuzk4KaDXp-uew,17,3,Taza indian Kitchen,9530 S Eastern Ave,Southeast,Las Vegas,NV,89123,burgers,,,,,,
MGfJr8wlvHwrcO0kteFMpA,11,4.5,Flato Markham Theatre,171 Town Centre Blvd,Brown's Corners,Markham,ON,L3R 8G5,burgers,,,,,,
fPRsXnya5q7oAOhcJdq3Gw,3,4,Got What It Cakes,219 Main St,,Pineville,NC,28134,burgers,,,,,,
veDn86jYofali-Hj4wCfjw,13,2,Banfield Pet Hospital,17035 N 7th Ave,,Phoenix,AZ,85023,burgers,,,,,,
7s5396BO2bYxyjMwZeWwmw,12,5,Bittner Vision Associates,2384 Ferguson Rd,,Allison Park,PA,15101,burgers,,,,,,
xZfMtJYFOvN-kv_w1rVrFg,44,2.5,The CORE Institute- Gilbert,"3420 S Mercy Rd, Ste 200",,Gilbert,AZ,85297,burgers,,,,,,
I8QYBhgcb65kslCXm5I7qw,9,3,Love's In The Hair,571 King Street W,,Toronto,ON,M5V 1M1,burgers,,,,,,
eOYgXjIdGhUgO27HXkKzmQ,23,3,Kulinarium an der Glems,Mahdentalstr. 111,,Stuttgart,BW,70569,burgers,,,,,,
7WKbaigeNKorHz_n6GMI7w,5,2.5,Chase Bank,2715 S 99th Ave,,Tolleson,AZ,85353,burgers,,,,,,
zwSlugx7cpMKhkTuOwY74w,5,3.5,La Boite A Coiffer,1594 Mont-Royal Avenue E,Plateau-Mont-Royal,Montr姓al,QC,H2J 1Z2,burgers,,,,,,
kSldg-xQmqMGXrTyPdCLkg,41,3.5,The Tap Room,530 William Penn Pl,Downtown,Pittsburgh,PA,15219,burgers,,,,,,
XQtFwNgDvm5naIte7cGaoQ,3,4.5,Royal Dry Cleaners,698 Coxwell Avenue,The Danforth,Toronto,ON,M4C 3B9,burgers,,,,,,
3zPmwa_pJDk2VbHBV2QA9g,4,5,NOIR Salon,25546 N Lake Pleasant Pkwy,,Peoria,AZ,85383,burgers,,,,,,
RVIkmReNZLJAXxGP2GJzCg,4,2,Addison On Erin Mills Chevrolet Buick GMC,6600 Turner Valley Rd,,Mississauga,ON,L5N 5Z1,burgers,,,,,,
DHa4It-uKeNFpqJ4lpNbhA,3,3.5,Sherwin-Williams Paint Store,"1412 East Blvd, Ste A",Dilworth,Charlotte,NC,28203,burgers,,,,,,
V8L-B2eF-hM8-zzgj297WQ,11,3,AllSaints,"Unit 98 - 99, Princes Street",New Town,Edinburgh,EDH,EH2 3AA,burgers,,,,,,
XFQbescZxNRAb2U-NwdLlg,22,3.5,Claim Jumper,7000 E Shea Blvd,,Scottsdale,AZ,85254,burgers,,,,,,
pUefPUl0plnvk90r_00DOw,11,3.5,The Ritz of Las Vegas,3360 E Flamingo Rd,Eastside,Las Vegas,NV,89121,burgers,,,,,,
RcQCseZjTj9_FFRrixkLdw,12,4.5,A&T Remodeling Stucco,,,Mesa,AZ,85204,burgers,,,,,,
1CP8aJa8ILlfM5deroar0Q,123,3,Wingstop,5045 W Tropicana Ave,,Las Vegas,NV,89103,burgers,,,,,,
#NAME?,4,1.5,Royal Dumpling,"5 Northtown Way, Unit 7",Willowdale,Toronto,ON,M2N 7A1,burgers,,,,,,
MVMpEZOLy0dEYPLIHu6nKQ,3,3.5,ATI Physical Therapy - Happy Valley,"2005 W Happy Valley Rd, Ste 170",,Phoenix,AZ,85085,burgers,,,,,,
Ig6Zev2Eh-lXPwZVyQOi-A,13,4.5,City Wide Plumbing,"3065 N Rancho Dr, Ste 142",,Las Vegas,NV,89130,burgers,,,,,,
N0zzqrKfougu1Snam7bGKQ,15,4,Sexy Nails & Spa,"929 Concord Pkwy S, Ste J",,Concord,NC,28027,burgers,,,,,,
c3Ax5jq5kyekKWUgiaVJSw,3,2.5,Papa John's Pizza,"7001 N Scottsdale Rd, Ste 162",,Scottsdale,AZ,85250,burgers,,,,,,
fGVZqXadtkQa9CN6dR6crw,13,4.5,Mary Contreras - State Farm Insurance Agent,"2145 E Warner Rd, Ste 101",,Tempe,AZ,85284,burgers,,,,,,
jNbFKHT7j4XIxCsuKRC8WQ,13,2.5,Crooked River BBQ + Beer,9110 Mentor Ave,,Mentor,OH,44060,burgers,,,,,,
mQwu7naz59FL10nIiC0wsA,5,3.5,Labour of Love,223 Carlton Street,,Toronto,ON,M5A 2L2,burgers,,,,,,
gduTP-ujJ89tWOSdb3WMPA,31,3.5,Winchell's Donut House,8110 W Warm Springs Rd,Southwest,Las Vegas,NV,89113,burgers,,,,,,
x7lk5rE5u2KMV9pUm04gSA,6,3.5,Brick Street Bread,1969 Queen St E,The Beach,Toronto,ON,M4L,burgers,,,,,,
N-FKBizx_wu3L8mvDPfYGw,39,2.5,Just Desserts Resto & Bar,578 Yonge Street,Downtown Core,Toronto,ON,M4Y 1Z3,burgers,,,,,,
IlIjvEc4Nikn_2GF_3MhbQ,7,5,Ritters Auto Repair,"1135 N McQueen Rd, Ste 129, Fiesta Ranch Business Center",,Gilbert,AZ,85233,burgers,,,,,,
sQ6DZZLLJRfwUr0eDWKDDg,350,4,Tott's Asian Diner,"4030 W Ray Rd, Ste 1",,Chandler,AZ,85226,burgers,,,,,,
0t2yPpsbObqxB8PRyLRUhg,8,5,PRO BIKE+RUN,3100 Robinson Ln,,Pittsburgh,PA,15205,burgers,,,,,,
BwLIgDrI9mKgkS813m5mlA,3,2.5,Top Limo Las Vegas,"6767 W Tropicana Ave, Ste 208",Spring Valley,Las Vegas,NV,89103,burgers,,,,,,
KBDRpZkCVJ5N_GSMIk4kPg,20,4,Five Guys,18265 Yonge St,,East Gwillimbury,ON,L9N 0A2,burgers,,,,,,
MqhxKfI7oMjUTMqH2gnhyg,10,1.5,McDonald's,1812 N Neil St,,Champaign,IL,61820,burgers,,,,,,
h21I071qoAZgFy0eBqNhbg,7,3.5,Live Action Games,41 E University,,Champaign,IL,61820,burgers,,,,,,
#NAME?,15,3.5,Standard Restaurant Supply,2922 E McDowell Rd,,Phoenix,AZ,85008,burgers,,,,,,
V-87dA7BzP9pjV2oXOTTbg,20,4,Toys and Playtime Oasis,"13802 N Scottsdale Rd, Ste 116",,Scottsdale,AZ,85254,burgers,,,,,,
29fQtyR9EtAlA75e4jGzRw,13,4.5,"Ahn & Perez, DDS","2039 S Mill Ave, Ste F",,Tempe,AZ,85282,burgers,,,,,,
EPkV2_H0TRcARa-2IFZ-2A,3,2,Papa John's Pizza,524 W Broadway Rd,,Tempe,AZ,85282,burgers,,,,,,
gQ93Na9yBJghX8HzH7smwQ,4,3,China One Buffet,1990 Cooper Foster Park Rd,,Lorain,OH,44053,burgers,,,,,,
_wnAPt7ehpybzQptYKNHxQ,11,3.5,Village Pub & Poker,5325 S Fort Apache Rd,Spring Valley,Las Vegas,NV,89148,burgers,,,,,,
f8dJLMQ7UxV1mri5tbaJGA,34,3.5,The Sweet Escape Patisserie,24 Tankhouse Lane,Distillery District,Toronto,ON,M5A 3C4,burgers,,,,,,
DIumS3PWQkWCj9PpSgbKSQ,3,2.5,Valenti Frank Tailor,"3614 E Sunset Rd, Ste 100",Southeast,Las Vegas,NV,89120,burgers,,,,,,
ZGqg8QpWN89PyTOfF-LP6A,8,4.5,BeYoutiful Spa Las Vegas,"6345 S Pecos Rd, Ste 105",Southeast,Las Vegas,NV,89120,burgers,,,,,,
1GzwaVPrbkx35tNMUVTXwg,3,5,Skins Esthetics,"227 E Baseline Rd, Ste 6",,Tempe,AZ,85283,burgers,,,,,,
TYGVaav4hWZioQlk9Ig78A,70,4.5,Cody's Smokin' Barbecue,1675 S Industrial Rd,Downtown,Las Vegas,NV,89102,burgers,,,,,,
ckBj7aUKJbX-ylPV-g3zqA,6,5,Advanced Grafix,5248 E Tapekim Rd,,Cave Creek,AZ,85331,burgers,,,,,,
EUgHFeAvock2Ut3iWPlG8Q,6,3,Taco Bell,4032 William Penn Hwy,,Monroeville,PA,15146,burgers,,,,,,
Q4cohHY0dvfWuGqpKnWxzQ,5,5,Dapel Jewelers,3766 William Penn Hwy,,Monroeville,PA,15146,burgers,,,,,,
kSp9lWgQJrE9nsX7OS-x8w,18,3,Essence of Unionville,"Hilton Suites Hotel and Conference Centre, 8500 Warden Ave",Brown's Corners,Markham,ON,L6G 1C7,burgers,,,,,,
o9eVtV66qMtY0VmWyY2N9Q,57,4,Bethel Bakery,5200 Brightwood Rd,,Bethel Park,PA,15102,burgers,,,,,,
uEqA0SCI-QW6PEc2o2uu4w,3,5,Allegheny Physical Medicine PC,6040 Library Rd,,Bethel Park,PA,15102,burgers,,,,,,
Wbi-x-1Nbn6LFCMOSN6F5Q,189,2.5,Cafe Rio,6575 N Decatur Blvd,Centennial,Las Vegas,NV,89131,burgers,,,,,,
9J_OCkUJoLlsVjGQoxQORg,9,2,TD Canada Trust,904 Queen St E,Leslieville,Toronto,ON,M4M 1J3,burgers,,,,,,
U2a9GUewP6LyOilaQhue9g,92,4.5,Rock Store Bar-B-Q,3116 Old Monroe Rd,,Stallings,NC,28104,burgers,,,,,,
nWAN1_uxgCGNhdArngSGfw,3,4,Golf Galaxy,1547 Golden Gate Plz,,Mayfield Heights,OH,44124,burgers,,,,,,
AKTp6crFsVCPS8qSwlMofA,9,2,Pittsburgh Tribune -Review,"503 Martindale St, Ste 300",North Side,Pittsburgh,PA,15212,burgers,,,,,,
vEsAPc0fEDP1YPeSQanxfQ,27,2.5,Steak 'n Shake,5300 Abbe Rd,,Elyria,OH,44035,burgers,,,,,,
PM6nMLKgCPsW-1ukrbnDvg,10,3,Giant Eagle,230 Howe Ave,,Cuyahoga Falls,OH,44222,burgers,,,,,,
jCvnGFx3nWX51OkDW8mSsg,3,2.5,7-Eleven,1260 Dundas Street W,Dufferin Grove,Toronto,ON,M6J 1X6,burgers,,,,,,
Fv621YzHSas5eYM8ppllhQ,20,3,Pho Huong,598 College Street,Little Italy,Toronto,ON,M6G 3A7,burgers,,,,,,
vIstiRtK87OXR9aT54_8qQ,10,3,Pizza Express,80 Holyrood Road,Old Town,Edinburgh,EDH,EH8 8AU,burgers,,,,,,
s2o7mmVE3Xvr9pVpIbKuqw,12,1.5,Dollar Car Rental,Pittsburgh Intl Airport,Downtown,Pittsburgh,PA,15231,burgers,,,,,,
d8zFMcZ64Hwpj6IP6FscLg,30,3.5,Mr Jerk,3050 Don Mills Road,,North York,ON,M2J 3C1,burgers,,,,,,
Lr1YqUOfra6G9VHoOhRtSg,11,3,"Erin Bradley, MD","4909 S Alma School Rd, Ste 4",,Chandler,AZ,85248,burgers,,,,,,
XjbGHMD0vDGcZkQoHQvF3A,18,4,99 Ranch Market,"668 N 44th St, Ste 188",,Phoenix,AZ,85008,burgers,,,,,,
UWJo-GOedYxHwuX3cvTB3w,8,4.5,Matthews Appliance,,,Matthews,NC,28105,burgers,,,,,,
Q7Xw5YbS4wN7sdqZRsq4vQ,8,2.5,Cardstore,1 american Rd,Brooklyn,Cleveland,OH,44144,burgers,,,,,,
nee13rBgbqBGANUmyFnfBQ,21,2,Cascade Windows,550 West Southern Ave,,Tempe,AZ,85282,burgers,,,,,,
pPNcs_59jNiQSs0Yq13bGw,127,3,Friday's Front Row Sports Grill,401 E Jefferson St,,Phoenix,AZ,85004,burgers,,,,,,
zbm3gbWT5_H2ypEl2F0lBQ,3,4,Treasure Hunt / Irwin,9361 State Rt 30,,Irwin,PA,15642,burgers,,,,,,
jJDnxINrCKstFyeH3F8Cfw,27,2,Earnhardt Chrysler Jeep Dodge,1301 N Arizona Ave,,Gilbert,AZ,85233,burgers,,,,,,
nL_IofJ0sQVigmj3HInPPg,3,3.5,Welcome Food Market,839 Runnymede Road,,Toronto,ON,M6N 3V9,burgers,,,,,,
p1IpBoBKKVeZzYkT1lW0sw,4,3,Chase Bank,4924 E Shea Blvd,,Scottsdale,AZ,85254,burgers,,,,,,
5sTFevXhGx01eLT4wF7Urg,308,3.5,Tanzy,"15257 N Scottsdale Rd, Ste F-220",,Scottsdale,AZ,85254,burgers,,,,,,
PRpZhMO0TbusjLjtQe1jjw,10,4,Powerade Centre,7575 Kennedy Rd.,,Brampton,ON,L6W 4T2,burgers,,,,,,
W-3Sy3fy85mQdd0ZNFKIiw,74,2.5,Applebee's,3501 S Rainbow,Chinatown,Las Vegas,NV,89103,burgers,,,,,,
_2RhdxPmKnf8nVwAsI7Pzw,24,4,Eden,"Les Galeries du Parc, 3575, avenue du Parc",Plateau-Mont-Royal,Montreal,QC,H2X 3P9,burgers,,,,,,
AKvX--qsEbh6jKJnGg0OWw,3,3.5,Plaza Premium Lounge,"6301 Silver Dart Drive, E77 Level 3",,Mississauga,ON,L5P 1B2,burgers,,,,,,
bGSVy6nFFzpRMERVta3JiQ,24,4,San Francisco Stir Fry,7271 Center St,,Mentor,OH,44040,burgers,,,,,,
RnWZegos0nAjpPV00PPxBw,5,3,Pizza Hut,"10685 W indian School Rd, Ste J",,Avondale,AZ,85392,burgers,,,,,,
C5mdpZxF9B_hC26Z_xxHMQ,4,5,KMK Nails & Lashes,411 Duplex Avenue,Yonge and Eglinton,Toronto,ON,M4R,burgers,,,,,,
leLVFSeLG67bXFmYeXQuig,3,5,DAvria Precision,1024 Heatherloch Dr,,Gastonia,NC,28054,burgers,,,,,,
cculLAgcVm_OvawyanAALw,29,2,Quick Start Ignition Interlock,318 S River Dr,,Tempe,AZ,85281,burgers,,,,,,
sLEMDdMXdHE_5rOBjsNOhg,7,5,StevieAnne,,,Tempe,AZ,85281,burgers,,,,,,
gpz6aVpxPu86Od-Ujpagwg,5,2.5,Mile High Drives,"425 S McClintock Dr, Ste 10",,Tempe,AZ,85281,burgers,,,,,,
LKnH2N9_JrjQgz75_1GSBg,40,2.5,FastMed Urgent Care,"940 East University Dr, Ste 105",,Tempe,AZ,85281,burgers,,,,,,
iofGoeP8tLB7Ny4GNfjxvg,4,4,The Cozy Cafe,400 S Main St,West End,Pittsburgh,PA,15220,burgers,,,,,,
IxU1xb7j8SM9WPghWWlE_Q,5,5,Sucker-Punch Grill,1401 S Boulder Hwy,,Henderson,NV,89015,burgers,,,,,,
O--HuDLng5lGvX1e6Z1XPw,4,5,A-One Autoworks,4921 Meinders Rd,,Mc Farland,WI,53558,burgers,,,,,,
Is81pUI8jes9Kp783yBl2Q,4,5,Remnant City,2855 Saw Mill Run Blvd,Carrick,Pittsburgh,PA,15227,burgers,,,,,,
TqAXKLF1P5XAIG9Uq2eUmQ,13,4.5,El Pollo Correteado,2904 W McDowell Rd,,Phoenix,AZ,85009,burgers,,,,,,
bFivfq9tbnfyokkzRpQ4GQ,12,3.5,Divine Salon,"76 W Horizon Ridge, Ste 140",,Henderson,NV,89012,burgers,,,,,,
